Timestamp,1-min,CPUs ,Procs
2020-11-19T12:34:15+00:00,0.04,2,0
2020-11-19T12:34:30+00:00,0.04,2,2.1333333333
2020-11-19T12:34:45+00:00,0.04,2,2.1333333333
2020-11-19T12:35:00+00:00,0.04,2,4
2020-11-19T12:35:15+00:00,0.04,2,4
2020-11-19T12:35:30+00:00,0.064,2,4
2020-11-19T12:35:45+00:00,0.4,2,3.4666666667
2020-11-19T12:36:00+00:00,0.4,2,0
2020-11-19T12:36:15+00:00,0.4,2,0
2020-11-19T12:36:30+00:00,0.4,2,0
2020-11-19T12:36:45+00:00,0.4,2,0
2020-11-19T12:37:00+00:00,0.24,2,0
2020-11-19T12:37:15+00:00,0.24,2,0
2020-11-19T12:37:30+00:00,0.1,2,0
2020-11-19T12:37:45+00:00,0.1,2,0
2020-11-19T12:38:00+00:00,0.1,2,0
2020-11-19T12:38:15+00:00,0.1,2,0
2020-11-19T12:38:30+00:00,0.1,2,0
2020-11-19T12:38:45+00:00,0.6,2,0
2020-11-19T12:39:00+00:00,0.6,2,0
2020-11-19T12:39:15+00:00,0.6,2,0
