Timestamp,In ,Out
2020-11-19T12:59:15+00:00,506.81,1964.49
2020-11-19T12:59:30+00:00,506.81,1964.49
2020-11-19T12:59:45+00:00,506.81,1964.49
2020-11-19T13:00:00+00:00,5629039.9207,37708.188667
2020-11-19T13:00:15+00:00,6031078,40261.31
2020-11-19T13:00:30+00:00,6031078,40261.31
2020-11-19T13:00:45+00:00,404779.84933,5721.7793333
2020-11-19T13:01:00+00:00,2901.41,3254.67
2020-11-19T13:01:15+00:00,2901.41,3254.67
2020-11-19T13:01:30+00:00,9372.11,7047.51
2020-11-19T13:01:45+00:00,9372.11,7047.51
2020-11-19T13:02:00+00:00,9372.11,7047.51
2020-11-19T13:02:15+00:00,9372.11,7047.51
2020-11-19T13:02:30+00:00,1450497.6513,12812.374
2020-11-19T13:02:45+00:00,1450497.6513,12812.374
2020-11-19T13:03:00+00:00,2711482.5,17856.63
2020-11-19T13:03:15+00:00,2622979.6667,17384.51
