Timestamp,User\g,Nice\g,System\g,Wait\g,Steal\g,Idle\g
2020-11-19T12:59:15+00:00,0.2,0,0.1,0,0,99.7
2020-11-19T12:59:30+00:00,1.6,0,0.6,0,0,97.8
2020-11-19T12:59:45+00:00,1.6,0,0.6,0,0,97.8
2020-11-19T13:00:00+00:00,31.84,0,3.0266666667,0,0.093333333333,65.04
2020-11-19T13:00:15+00:00,5.2,0,0.2,7.1,0,87.4
2020-11-19T13:00:30+00:00,0.4,0,0.1,0,0,99.5
2020-11-19T13:00:45+00:00,0.4,0,0.1,0,0,99.5
2020-11-19T13:01:00+00:00,7.6,0,0.5,0,0,91.9
2020-11-19T13:01:15+00:00,3.3,0,0.2,0,0,96.5
2020-11-19T13:01:30+00:00,1.7,0,0.1,0,0,98.2
2020-11-19T13:01:45+00:00,1.7,0,0.1,0,0,98.2
2020-11-19T13:02:00+00:00,1.7,0,0.1,0,0,98.2
2020-11-19T13:02:15+00:00,1.7,0,0.1,0,0,98.2
2020-11-19T13:02:30+00:00,11.673333333,0,0.68666666667,0,0,87.64
2020-11-19T13:02:45+00:00,11.673333333,0,0.68666666667,0,0,87.64
2020-11-19T13:03:00+00:00,47.02,0,1.5066666667,0,0,51.473333333
2020-11-19T13:03:15+00:00,1.1,0,0.2,0,0,98.7
