Timestamp,In ,Out
2020-11-19T12:59:15+00:00,1785.65,5116.13
2020-11-19T12:59:30+00:00,3517085,14888.36
2020-11-19T12:59:45+00:00,3517085,14888.36
2020-11-19T13:00:00+00:00,3517085,14888.36
2020-11-19T13:00:15+00:00,2550037.75,10554757
2020-11-19T13:00:30+00:00,2550037.75,10554757
2020-11-19T13:00:45+00:00,2673057.85,719631.616
2020-11-19T13:01:00+00:00,2681845,17122.66
2020-11-19T13:01:15+00:00,2681845,17122.66
2020-11-19T13:01:30+00:00,107167.43,8185.11
2020-11-19T13:01:45+00:00,107167.43,8185.11
2020-11-19T13:02:00+00:00,107167.43,8185.11
2020-11-19T13:02:15+00:00,2730100,15519.15
2020-11-19T13:02:30+00:00,1277657.744,10193.016667
2020-11-19T13:02:45+00:00,1277657.744,10193.016667
2020-11-19T13:03:00+00:00,6770.77,5532.65
2020-11-19T13:03:15+00:00,96269.485333,5750.1326667
