Timestamp,1-min,CPUs ,Procs
2020-11-19T12:59:15+00:00,0.01,2,0
2020-11-19T12:59:30+00:00,0.01,2,0
2020-11-19T12:59:45+00:00,0,2,0
2020-11-19T13:00:00+00:00,0,2,0
2020-11-19T13:00:15+00:00,0,2,0
2020-11-19T13:00:30+00:00,0,2,0
2020-11-19T13:00:45+00:00,0,2,0
2020-11-19T13:01:00+00:00,0,2,0
2020-11-19T13:01:15+00:00,0.08,2,0
2020-11-19T13:01:30+00:00,0.08,2,0
2020-11-19T13:01:45+00:00,0.08,2,0
2020-11-19T13:02:00+00:00,0.08,2,0
2020-11-19T13:02:15+00:00,0.08,2,0
2020-11-19T13:02:30+00:00,0.24533333333,2,0
2020-11-19T13:02:45+00:00,0.24533333333,2,0
2020-11-19T13:03:00+00:00,0.39,2,0
2020-11-19T13:03:15+00:00,0.39,2,0
