Timestamp,Use\g,Share\g,Cache\g,Buffer\g,Free\g,Swap\g,Total\g
2020-11-19T12:59:15+00:00,1588051968,0,1909297152,74522624,4793040896,0,8364912640
2020-11-19T12:59:30+00:00,1605410816,0,2048999424,74522624,4635979776,0,8364912640
2020-11-19T12:59:45+00:00,1605410816,0,2048999424,74522624,4635979776,0,8364912640
2020-11-19T13:00:00+00:00,1605410816,0,2048999424,74522624,4635979776,0,8364912640
2020-11-19T13:00:15+00:00,1921974272,0,2287939584,74522624,4080476160,0,8364912640
2020-11-19T13:00:30+00:00,1921974272,0,2287939584,74522624,4080476160,0,8364912640
2020-11-19T13:00:45+00:00,2158961732.3,0,2318389248,74522624,3813039035.7,0,8364912640
2020-11-19T13:01:00+00:00,2175889408,0,2320564224,74522624,3793936384,0,8364912640
2020-11-19T13:01:15+00:00,2175889408,0,2320564224,74522624,3793936384,0,8364912640
2020-11-19T13:01:30+00:00,2219507712,0,2320637952,74530816,3750236160,0,8364912640
2020-11-19T13:01:45+00:00,2219507712,0,2320637952,74530816,3750236160,0,8364912640
2020-11-19T13:02:00+00:00,2219507712,0,2320637952,74530816,3750236160,0,8364912640
2020-11-19T13:02:15+00:00,2301353984,0,2320654336,74530816,3668373504,0,8364912640
2020-11-19T13:02:30+00:00,2346899319.5,0,2320660889.6,74530816,3622821614.9,0,8364912640
2020-11-19T13:02:45+00:00,2346899319.5,0,2320660889.6,74530816,3622821614.9,0,8364912640
2020-11-19T13:03:00+00:00,2386751488,0,2320666624,74530816,3582963712,0,8364912640
2020-11-19T13:03:15+00:00,2389390404.3,0,2320667443.2,74530816,3580323976.5,0,8364912640
