Timestamp,In ,Out
2020-11-19T12:59:15+00:00,908.48666667,4400.362
2020-11-19T12:59:30+00:00,901.45,1891.91
2020-11-19T12:59:45+00:00,901.45,1891.91
2020-11-19T13:00:00+00:00,5630059.2967,455964.69933
2020-11-19T13:00:15+00:00,6032142,488398.47
2020-11-19T13:00:30+00:00,6032142,488398.47
2020-11-19T13:00:45+00:00,1670097.1333,41583.738
2020-11-19T13:01:00+00:00,1358522.5,9668.4
2020-11-19T13:01:15+00:00,2179366.75,19444.22
2020-11-19T13:01:30+00:00,2179366.75,19444.22
2020-11-19T13:01:45+00:00,2179366.75,19444.22
2020-11-19T13:02:00+00:00,1915553.88,20144.74
2020-11-19T13:02:15+00:00,1915553.88,20144.74
2020-11-19T13:02:30+00:00,900897.76267,14240.569333
2020-11-19T13:02:45+00:00,900897.76267,14240.569333
2020-11-19T13:03:00+00:00,13073.66,9074.42
2020-11-19T13:03:15+00:00,13073.66,9074.42
