Timestamp,User\g,Nice\g,System\g,Wait\g,Steal\g,Idle\g
2020-11-19T12:59:15+00:00,0.3,0,0.1,0,0,99.6
2020-11-19T12:59:30+00:00,2,0,1,0,0,97
2020-11-19T12:59:45+00:00,30.6,0,4.4,0,0.1,65
2020-11-19T13:00:00+00:00,10.533333333,0,0.57333333333,0.93333333333,0.0066666666667,87.96
2020-11-19T13:00:15+00:00,9.1,0,0.3,1,0,89.6
2020-11-19T13:00:30+00:00,1.4,0,0.3,6.9,0,91.4
2020-11-19T13:00:45+00:00,5.5066666667,0,0.3,0.46,0,93.64
2020-11-19T13:01:00+00:00,1.9,0,0.3,0,0,97.9
2020-11-19T13:01:15+00:00,1.9,0,0.3,0,0,97.9
2020-11-19T13:01:30+00:00,1.9,0,0.3,0,0,97.9
2020-11-19T13:01:45+00:00,1.9,0,0.3,0,0,97.9
2020-11-19T13:02:00+00:00,13.3,0,1.7,0,0,85
2020-11-19T13:02:15+00:00,13.3,0,1.7,0,0,85
2020-11-19T13:02:30+00:00,1.3,0,0.1,0,0,98.6
2020-11-19T13:02:45+00:00,1.3,0,0.1,0,0,98.6
2020-11-19T13:03:00+00:00,1.3,0,0.1,0,0,98.6
2020-11-19T13:03:15+00:00,1.3,0,0.1,0,0,98.6
