Timestamp,In ,Out
2020-11-19T12:59:15+00:00,797.04,2140.67
2020-11-19T12:59:30+00:00,797.04,2140.67
2020-11-19T12:59:45+00:00,797.04,2140.67
2020-11-19T13:00:00+00:00,5628537.0693,56311.663333
2020-11-19T13:00:15+00:00,6030518.5,60181.02
2020-11-19T13:00:30+00:00,6030518.5,60181.02
2020-11-19T13:00:45+00:00,406401.708,8014.8733333
2020-11-19T13:01:00+00:00,4679.08,4288.72
2020-11-19T13:01:15+00:00,4679.08,4288.72
2020-11-19T13:01:30+00:00,4679.08,4288.72
2020-11-19T13:01:45+00:00,4679.08,4288.72
2020-11-19T13:02:00+00:00,2561972.75,22370.83
2020-11-19T13:02:15+00:00,2561972.75,22370.83
2020-11-19T13:02:30+00:00,1309825.9927,14225.091333
2020-11-19T13:02:45+00:00,1309825.9927,14225.091333
2020-11-19T13:03:00+00:00,214197.58,7097.57
2020-11-19T13:03:15+00:00,200518.32467,7070.1026667
