Timestamp,User\g,Nice\g,System\g,Wait\g,Steal\g,Idle\g
2020-11-19T12:59:15+00:00,1.3,0,0.2,0,0,98.4
2020-11-19T12:59:30+00:00,1.3,0,0.2,0,0,98.4
2020-11-19T12:59:45+00:00,29.9,0,3.8,0,0.1,66.2
2020-11-19T13:00:00+00:00,29.9,0,3.8,0,0.1,66.2
2020-11-19T13:00:15+00:00,25.3,0,1,0,0,73.7
2020-11-19T13:00:30+00:00,16.3,0,1.4,6.8,0,75.5
2020-11-19T13:00:45+00:00,24.886666667,0,0.93333333333,0.45333333333,0,73.726666667
2020-11-19T13:01:00+00:00,25.5,0,0.9,0,0,73.6
2020-11-19T13:01:15+00:00,27.9,0,0.6,0,0,71.6
2020-11-19T13:01:30+00:00,41.3,0,1.3,0,0,57.4
2020-11-19T13:01:45+00:00,30.4,0,0.5,0,0,69.1
2020-11-19T13:02:00+00:00,30.4,0,0.5,0,0,69.1
2020-11-19T13:02:15+00:00,1,0,0.3,0,0,98.8
2020-11-19T13:02:30+00:00,6.7066666667,0,1.0466666667,0,0,92.24
2020-11-19T13:02:45+00:00,6.7066666667,0,1.0466666667,0,0,92.24
2020-11-19T13:03:00+00:00,11.02,0,1.6133333333,0,0,87.273333333
2020-11-19T13:03:15+00:00,1.4266666667,0,0.38,0,0,98.193333333
