Timestamp,User\g,Nice\g,System\g,Wait\g,Steal\g,Idle\g
2020-11-19T12:59:15+00:00,0.3,0,0.1,0,0,99.6
2020-11-19T12:59:30+00:00,0.3,0,0.1,0,0,99.6
2020-11-19T12:59:45+00:00,3.3,0,1.1,0,0.1,95.5
2020-11-19T13:00:00+00:00,37.366666667,0,3.2466666667,0,0.1,59.286666667
2020-11-19T13:00:15+00:00,37.1,0,2.2,7,0,53.7
2020-11-19T13:00:30+00:00,37.1,0,2.2,7,0,53.7
2020-11-19T13:00:45+00:00,35.98,0,0.98666666667,0.46666666667,0,62.566666667
2020-11-19T13:01:00+00:00,14.8,0,0.8,0,0,84.4
2020-11-19T13:01:15+00:00,35.6,0,0.9,0,0,63.5
2020-11-19T13:01:30+00:00,35.6,0,0.9,0,0,63.5
2020-11-19T13:01:45+00:00,24.4,0,0.4,0,0,75.2
2020-11-19T13:02:00+00:00,32.2,0,0.9,0,0,66.9
2020-11-19T13:02:15+00:00,1.4,0,0.2,0,0,98.4
2020-11-19T13:02:30+00:00,1.4,0,0.2,0,0,98.4
2020-11-19T13:02:45+00:00,1.4,0,0.2,0,0,98.4
2020-11-19T13:03:00+00:00,1.4,0,0.2,0,0,98.4
2020-11-19T13:03:15+00:00,1.4,0,0.2,0,0,98.4
