Timestamp,Use\g,Share\g,Cache\g,Buffer\g,Free\g,Swap\g,Total\g
2020-11-19T12:59:15+00:00,1834258432,0,1925365760,74461184,4530827264,0,8364912640
2020-11-19T12:59:30+00:00,1851006976,0,2180358144,74461184,4259086336,0,8364912640
2020-11-19T12:59:45+00:00,1851006976,0,2180358144,74461184,4259086336,0,8364912640
2020-11-19T13:00:00+00:00,2459025408,0,2382449868.8,74461184,3448976179.2,0,8364912640
2020-11-19T13:00:15+00:00,2502455296,0,2396884992,74461184,3391111168,0,8364912640
2020-11-19T13:00:30+00:00,2502455296,0,2396884992,74461184,3391111168,0,8364912640
2020-11-19T13:00:45+00:00,2532797917.9,0,2397446963.2,74461184,3360206574.9,0,8364912640
2020-11-19T13:01:00+00:00,2534965248,0,2397487104,74461184,3357999104,0,8364912640
2020-11-19T13:01:15+00:00,2534965248,0,2397487104,74461184,3357999104,0,8364912640
2020-11-19T13:01:30+00:00,2778865664,0,2416701440,74469376,3094876160,0,8364912640
2020-11-19T13:01:45+00:00,2778865664,0,2416701440,74469376,3094876160,0,8364912640
2020-11-19T13:02:00+00:00,2786041856,0,2417741824,74469376,3086659584,0,8364912640
2020-11-19T13:02:15+00:00,2786041856,0,2417741824,74469376,3086659584,0,8364912640
2020-11-19T13:02:30+00:00,2805938585.6,0,2418270481.1,74469376,3066234197.3,0,8364912640
2020-11-19T13:02:45+00:00,2805938585.6,0,2418270481.1,74469376,3066234197.3,0,8364912640
2020-11-19T13:03:00+00:00,2823348224,0,2418733056,74469376,3048361984,0,8364912640
2020-11-19T13:03:15+00:00,2822035592.5,0,2418800503.5,74469376,3049607168,0,8364912640
