Timestamp,User\g,Nice\g,System\g,Wait\g,Steal\g,Idle\g
2020-11-19T12:59:15+00:00,1.2,0,0.2,0,0,98.7
2020-11-19T12:59:30+00:00,1.2,0,0.2,0,0,98.7
2020-11-19T12:59:45+00:00,5.8,0,2.2,0,0.1,91.8
2020-11-19T13:00:00+00:00,27.826666667,0,1.64,0,0.0066666666667,70.426666667
2020-11-19T13:00:15+00:00,29.4,0,1.6,0,0,68.9
2020-11-19T13:00:30+00:00,0.6,0,0.2,6.6,0,92.7
2020-11-19T13:00:45+00:00,5.5466666667,0,0.29333333333,0.44,0,93.633333333
2020-11-19T13:01:00+00:00,2.1,0,0.3,0,0,97.6
2020-11-19T13:01:15+00:00,2.1,0,0.3,0,0,97.6
2020-11-19T13:01:30+00:00,4.3,0,0.2,0,0,95.5
2020-11-19T13:01:45+00:00,51.2,0,2.2,3.5,0,43.1
2020-11-19T13:02:00+00:00,34.8,0,1,0,0,64.2
2020-11-19T13:02:15+00:00,34.8,0,1,0,0,64.2
2020-11-19T13:02:30+00:00,10.946666667,0,0.24,0,0,88.766666667
2020-11-19T13:02:45+00:00,10.946666667,0,0.24,0,0,88.766666667
2020-11-19T13:03:00+00:00,1.8,0,0.1,0,0,98.1
2020-11-19T13:03:15+00:00,1.8,0,0.1,0,0,98.1
