Timestamp,In ,Out
2020-11-19T12:59:15+00:00,496.77,1930.3
2020-11-19T12:59:30+00:00,2479440,2455969.75
2020-11-19T12:59:45+00:00,2479440,2455969.75
2020-11-19T13:00:00+00:00,3509965.3,7063803.05
2020-11-19T13:00:15+00:00,3583574.25,7392934
2020-11-19T13:00:30+00:00,3583574.25,7392934
2020-11-19T13:00:45+00:00,241604.56067,495880.256
2020-11-19T13:01:00+00:00,2892.44,3233.56
2020-11-19T13:01:15+00:00,2892.44,3233.56
2020-11-19T13:01:30+00:00,9755.15,7033.91
2020-11-19T13:01:45+00:00,9755.15,7033.91
2020-11-19T13:02:00+00:00,9755.15,7033.91
2020-11-19T13:02:15+00:00,9755.15,7033.91
2020-11-19T13:02:30+00:00,9755.15,7033.91
2020-11-19T13:02:45+00:00,9755.15,7033.91
2020-11-19T13:03:00+00:00,9755.15,7033.91
2020-11-19T13:03:15+00:00,9755.15,7033.91
