Timestamp,Use\g,Share\g,Cache\g,Buffer\g,Free\g,Swap\g,Total\g
2020-11-19T12:59:15+00:00,1722462208,0,1909321728,74473472,4658655232,0,8364912640
2020-11-19T12:59:30+00:00,1722462208,0,1909321728,74473472,4658655232,0,8364912640
2020-11-19T12:59:45+00:00,1722462208,0,1909321728,74473472,4658655232,0,8364912640
2020-11-19T13:00:00+00:00,2015929685.3,0,2132626909.9,74473472,4141882572.8,0,8364912640
2020-11-19T13:00:15+00:00,2036891648,0,2148577280,74473472,4104970240,0,8364912640
2020-11-19T13:00:30+00:00,2036891648,0,2148577280,74473472,4104970240,0,8364912640
2020-11-19T13:00:45+00:00,2077590596.3,0,2148653738.7,74473472,4064194833.1,0,8364912640
2020-11-19T13:01:00+00:00,2080497664,0,2148659200,74473472,4061282304,0,8364912640
2020-11-19T13:01:15+00:00,2080497664,0,2148659200,74473472,4061282304,0,8364912640
2020-11-19T13:01:30+00:00,2113327104,0,2148732928,74481664,4028370944,0,8364912640
2020-11-19T13:01:45+00:00,2113327104,0,2148732928,74481664,4028370944,0,8364912640
2020-11-19T13:02:00+00:00,2401710080,0,2181279744,74481664,3707441152,0,8364912640
2020-11-19T13:02:15+00:00,2401710080,0,2181279744,74481664,3707441152,0,8364912640
2020-11-19T13:02:30+00:00,2414832571.7,0,2181290666.7,74481664,3694307737.6,0,8364912640
2020-11-19T13:02:45+00:00,2414832571.7,0,2181290666.7,74481664,3694307737.6,0,8364912640
2020-11-19T13:03:00+00:00,2426314752,0,2181300224,74481664,3682816000,0,8364912640
2020-11-19T13:03:15+00:00,2426232285.9,0,2181300497.1,74481664,3682898193.1,0,8364912640
