Timestamp,In ,Out
2020-11-19T12:59:15+00:00,873.92,1856.7186667
2020-11-19T12:59:30+00:00,883.37,1849.6
2020-11-19T12:59:45+00:00,883.37,1849.6
2020-11-19T13:00:00+00:00,5630037.558,67463.437333
2020-11-19T13:00:15+00:00,6032120,72150.14
2020-11-19T13:00:30+00:00,1344.7,2642.13
2020-11-19T13:00:45+00:00,1344.7,2642.13
2020-11-19T13:01:00+00:00,1344.7,2642.13
2020-11-19T13:01:15+00:00,51708.63,74003.27
2020-11-19T13:01:30+00:00,51708.63,74003.27
2020-11-19T13:01:45+00:00,51708.63,74003.27
2020-11-19T13:02:00+00:00,32382.86,33297.36
2020-11-19T13:02:15+00:00,32382.86,33297.36
2020-11-19T13:02:30+00:00,46020.038667,39965.12
2020-11-19T13:02:45+00:00,46020.038667,39965.12
2020-11-19T13:03:00+00:00,145361.19867,45223.137333
2020-11-19T13:03:15+00:00,1369082,37155.32
