Timestamp,In ,Out
2020-11-19T12:59:15+00:00,6420.15,5443.55
2020-11-19T12:59:30+00:00,67765.3,102725.94
2020-11-19T12:59:45+00:00,67765.3,102725.94
2020-11-19T13:00:00+00:00,67765.3,102725.94
2020-11-19T13:00:15+00:00,5966818.5,400980.59
2020-11-19T13:00:30+00:00,5966818.5,400980.59
2020-11-19T13:00:45+00:00,1554149.5213,36300.582
2020-11-19T13:01:00+00:00,1238958.88,10252.01
2020-11-19T13:01:15+00:00,1238958.88,10252.01
2020-11-19T13:01:30+00:00,1973676.25,20513.62
2020-11-19T13:01:45+00:00,1973676.25,20513.62
2020-11-19T13:02:00+00:00,1973676.25,20513.62
2020-11-19T13:02:15+00:00,885876.81,12038.56
2020-11-19T13:02:30+00:00,419470.26067,9785.4506667
2020-11-19T13:02:45+00:00,419470.26067,9785.4506667
2020-11-19T13:03:00+00:00,11364.53,7813.98
2020-11-19T13:03:15+00:00,11364.53,7813.98
