Timestamp,Use\g,Share\g,Cache\g,Buffer\g,Free\g,Swap\g,Total\g
2020-11-19T12:59:15+00:00,1814650880,0,1930633216,74457088,4545171456,0,8364912640
2020-11-19T12:59:30+00:00,1814650880,0,1930633216,74457088,4545171456,0,8364912640
2020-11-19T12:59:45+00:00,1814650880,0,1930633216,74457088,4545171456,0,8364912640
2020-11-19T13:00:00+00:00,2119843293.9,0,2157876019.2,74457088,4012736238.9,0,8364912640
2020-11-19T13:00:15+00:00,2141642752,0,2174107648,74457088,3974705152,0,8364912640
2020-11-19T13:00:30+00:00,2141642752,0,2174107648,74457088,3974705152,0,8364912640
2020-11-19T13:00:45+00:00,2325395865.6,0,2190378052.3,74457088,3774681634.1,0,8364912640
2020-11-19T13:01:00+00:00,2338521088,0,2191540224,74457088,3760394240,0,8364912640
2020-11-19T13:01:15+00:00,2538455040,0,2191618048,74465280,3560374272,0,8364912640
2020-11-19T13:01:30+00:00,2538455040,0,2191618048,74465280,3560374272,0,8364912640
2020-11-19T13:01:45+00:00,2538455040,0,2191618048,74465280,3560374272,0,8364912640
2020-11-19T13:02:00+00:00,2543869952,0,2191642624,74465280,3554934784,0,8364912640
2020-11-19T13:02:15+00:00,2543869952,0,2191642624,74465280,3554934784,0,8364912640
2020-11-19T13:02:30+00:00,2542058973.9,0,2191640439.5,74465280,3556747946.7,0,8364912640
2020-11-19T13:02:45+00:00,2542058973.9,0,2191640439.5,74465280,3556747946.7,0,8364912640
2020-11-19T13:03:00+00:00,2540474368,0,2191638528,74465280,3558334464,0,8364912640
2020-11-19T13:03:15+00:00,2540474368,0,2191638528,74465280,3558334464,0,8364912640
