Timestamp,In ,Out
2020-11-19T06:28:15+00:00,4422269.512,135202.07533
2020-11-19T06:28:30+00:00,6030081,183681.27
2020-11-19T06:28:45+00:00,6030081,183681.27
2020-11-19T06:29:00+00:00,1609770.996,51274.299333
2020-11-19T06:29:15+00:00,2385.54,3126.31
2020-11-19T06:29:30+00:00,2263297.3467,15833.016667
2020-11-19T06:29:45+00:00,3393753.25,22186.37
2020-11-19T06:30:00+00:00,3393753.25,22186.37
2020-11-19T06:30:15+00:00,2512323.75,19422.45
2020-11-19T06:30:30+00:00,2071609,18040.49
2020-11-19T06:30:45+00:00,2071609,18040.49
2020-11-19T06:31:00+00:00,3389032.0667,17873.524667
2020-11-19T06:31:15+00:00,3868095,17812.81
2020-11-19T06:31:30+00:00,2208257.8833,14583.239333
2020-11-19T06:31:45+00:00,1604680.75,13408.85
2020-11-19T06:32:00+00:00,1604680.75,13408.85
2020-11-19T06:32:15+00:00,329378.63,9496.25
2020-11-19T06:32:30+00:00,10553.1,8518.1
2020-11-19T06:32:45+00:00,10553.1,8518.1
2020-11-19T06:33:00+00:00,10553.1,8518.1
2020-11-19T06:33:15+00:00,10553.1,8518.1
2020-11-19T06:33:30+00:00,10553.1,8518.1
2020-11-19T06:33:45+00:00,10553.1,8518.1
2020-11-19T06:34:00+00:00,10553.1,8518.1
2020-11-19T06:34:15+00:00,10553.1,8518.1
