Timestamp,User\g,Nice\g,System\g,Wait\g,Steal\g,Idle\g
2020-11-19T06:28:15+00:00,49.553333333,0,4.4266666667,0,0.073333333333,46.02
2020-11-19T06:28:30+00:00,18.26,0,1.64,5.28,0.026666666667,74.82
2020-11-19T06:28:45+00:00,0.5,0,0.2,7.2,0,92.1
2020-11-19T06:29:00+00:00,17.806666667,0,1.3733333333,1.92,0,78.9
2020-11-19T06:29:15+00:00,51.433333333,0,1.7333333333,0,0,46.766666667
2020-11-19T06:29:30+00:00,76.3,0,1.9,0,0,21.766666667
2020-11-19T06:29:45+00:00,81.9,0,2,0,0,16.1
2020-11-19T06:30:00+00:00,83.966666667,0,1.8,0,0,14.3
2020-11-19T06:30:15+00:00,85,0,1.7,0,0,13.4
2020-11-19T06:30:30+00:00,81.666666667,0,1.5666666667,0,0,16.8
2020-11-19T06:30:45+00:00,80,0,1.5,0,0,18.5
2020-11-19T06:31:00+00:00,93.273333333,0,1.72,0,0,5.0066666667
2020-11-19T06:31:15+00:00,96.98,0,1.24,0,0,1.78
2020-11-19T06:31:30+00:00,92.96,0,1.1733333333,0,0,5.7933333333
2020-11-19T06:31:45+00:00,91.6,0,1.2,0,0,7.1
2020-11-19T06:32:00+00:00,92.92,0,1.2733333333,0,0,5.8533333333
2020-11-19T06:32:15+00:00,56.6,0,0.66,0,0,42.76
2020-11-19T06:32:30+00:00,84.6,0,1.06,0,0,14.34
2020-11-19T06:32:45+00:00,93.9,0,1.2,0,0,4.9
2020-11-19T06:33:00+00:00,46.893333333,0,0.61333333333,0,0,52.493333333
2020-11-19T06:33:15+00:00,66.76,0,0.91333333333,0,0,32.326666667
2020-11-19T06:33:30+00:00,54.973333333,0,0.80666666667,0,0,44.22
2020-11-19T06:33:45+00:00,45.8,0,0.7,0,0,53.5
2020-11-19T06:34:00+00:00,14.84,0,0.54,0,0,84.62
2020-11-19T06:34:15+00:00,1.74,0,0.26,0,0,98
