Timestamp,Use\g,Share\g,Cache\g,Buffer\g,Free\g,Swap\g,Total\g
2020-11-19T06:28:15+00:00,2000112025.6,0,2561006796.8,74481664,3729312153.6,0,8364912640
2020-11-19T06:28:30+00:00,2028793856,0,2686898176,74481664,3574738944,0,8364912640
2020-11-19T06:28:45+00:00,2269690265.6,0,2687435844.3,74481664,3333304866.1,0,8364912640
2020-11-19T06:29:00+00:00,2357288960,0,2687631360,74481664,3245510656,0,8364912640
2020-11-19T06:29:15+00:00,2357288960,0,2687631360,74481664,3245510656,0,8364912640
2020-11-19T06:29:30+00:00,2577107626.7,0,2699015509.3,74481664,3014307840,0,8364912640
2020-11-19T06:29:45+00:00,2687016960,0,2704707584,74481664,2898706432,0,8364912640
2020-11-19T06:30:00+00:00,2687016960,0,2704707584,74481664,2898706432,0,8364912640
2020-11-19T06:30:15+00:00,2826608640,0,2705035264,74481664,2758787072,0,8364912640
2020-11-19T06:30:30+00:00,2896404480,0,2705199104,74481664,2688827392,0,8364912640
2020-11-19T06:30:45+00:00,2965075831.5,0,2705451417.6,74493678.933,2619891712,0,8364912640
2020-11-19T06:31:00+00:00,2990047232,0,2705543168,74498048,2594824192,0,8364912640
2020-11-19T06:31:15+00:00,2990047232,0,2705543168,74498048,2594824192,0,8364912640
2020-11-19T06:31:30+00:00,3000028637.9,0,2705756433.1,74498048,2584629521.1,0,8364912640
2020-11-19T06:31:45+00:00,3003658240,0,2705833984,74498048,2580922368,0,8364912640
2020-11-19T06:32:00+00:00,3003658240,0,2705833984,74498048,2580922368,0,8364912640
2020-11-19T06:32:15+00:00,3052938035.2,0,2706109235.2,74498048,2531367321.6,0,8364912640
2020-11-19T06:32:30+00:00,3065257984,0,2706178048,74498048,2518978560,0,8364912640
2020-11-19T06:32:45+00:00,3200801450.7,0,2706454391.5,74498048,2383158749.9,0,8364912640
2020-11-19T06:33:00+00:00,3250089984,0,2706554880,74498048,2333769728,0,8364912640
2020-11-19T06:33:15+00:00,3250089984,0,2706554880,74498048,2333769728,0,8364912640
2020-11-19T06:33:30+00:00,3514355438.9,0,2706819208.5,74498048,2069239944.5,0,8364912640
2020-11-19T06:33:45+00:00,3610451968,0,2706915328,74498048,1973047296,0,8364912640
2020-11-19T06:34:00+00:00,3610451968,0,2706915328,74498048,1973047296,0,8364912640
2020-11-19T06:34:15+00:00,3571441664,0,2707157811.2,74498048,2011815116.8,0,8364912640
