Timestamp,1-min,CPUs ,Procs
2020-11-19T06:28:15+00:00,0,2,0
2020-11-19T06:28:30+00:00,0,2,0
2020-11-19T06:28:45+00:00,0,2,0
2020-11-19T06:29:00+00:00,0.40333333333,2,0
2020-11-19T06:29:15+00:00,0.55,2,0
2020-11-19T06:29:30+00:00,0.55,2,0
2020-11-19T06:29:45+00:00,0.55,2,0
2020-11-19T06:30:00+00:00,0.55,2,0
2020-11-19T06:30:15+00:00,0.55,2,5.3333333333
2020-11-19T06:30:30+00:00,1.87,2,8
2020-11-19T06:30:45+00:00,2.53,2,8
2020-11-19T06:31:00+00:00,2.53,2,8
2020-11-19T06:31:15+00:00,2.53,2,8
2020-11-19T06:31:30+00:00,2.53,2,3.6
2020-11-19T06:31:45+00:00,2.53,2,2
2020-11-19T06:32:00+00:00,3.4906666667,2,2
2020-11-19T06:32:15+00:00,3.84,2,2
2020-11-19T06:32:30+00:00,3.84,2,2
2020-11-19T06:32:45+00:00,3.84,2,2
2020-11-19T06:33:00+00:00,3.84,2,0.53333333333
2020-11-19T06:33:15+00:00,3.84,2,0
2020-11-19T06:33:30+00:00,3.136,2,0
2020-11-19T06:33:45+00:00,2.88,2,0
2020-11-19T06:34:00+00:00,2.88,2,0
2020-11-19T06:34:15+00:00,2.88,2,0
