Timestamp,1-min,CPUs ,Procs
2020-11-19T06:28:15+00:00,0.08,2,0
2020-11-19T06:28:30+00:00,0.08,2,0
2020-11-19T06:28:45+00:00,0.08,2,0.73333333333
2020-11-19T06:29:00+00:00,0.08,2,1
2020-11-19T06:29:15+00:00,0.51333333333,2,1
2020-11-19T06:29:30+00:00,0.73,2,1
2020-11-19T06:29:45+00:00,0.73,2,1
2020-11-19T06:30:00+00:00,0.73,2,1
2020-11-19T06:30:15+00:00,0.73,2,4.3333333333
2020-11-19T06:30:30+00:00,0.73,2,6
2020-11-19T06:30:45+00:00,1.9253333333,2,6
2020-11-19T06:31:00+00:00,2.36,2,6
2020-11-19T06:31:15+00:00,2.36,2,6
2020-11-19T06:31:30+00:00,2.36,2,2.3333333333
2020-11-19T06:31:45+00:00,2.36,2,1
2020-11-19T06:32:00+00:00,2.36,2,1
2020-11-19T06:32:15+00:00,2.52,2,1
2020-11-19T06:32:30+00:00,2.56,2,1
2020-11-19T06:32:45+00:00,2.56,2,1.7333333333
2020-11-19T06:33:00+00:00,2.56,2,2
2020-11-19T06:33:15+00:00,2.56,2,2
2020-11-19T06:33:30+00:00,2.56,2,2
2020-11-19T06:33:45+00:00,3.24,2,2
2020-11-19T06:34:00+00:00,3.41,2,2
2020-11-19T06:34:15+00:00,3.41,2,0.4
