Timestamp,User\g,Nice\g,System\g,Wait\g,Steal\g,Idle\g
2020-11-19T06:28:15+00:00,8.4,0,3.32,1.2466666667,0.1,87.033333333
2020-11-19T06:28:30+00:00,20.333333333,0,2.22,4.6333333333,0.026666666667,72.813333333
2020-11-19T06:28:45+00:00,18.666666667,0,0.91333333333,1.8133333333,0,78.68
2020-11-19T06:29:00+00:00,45.473333333,0,1.8733333333,0.10666666667,0,52.573333333
2020-11-19T06:29:15+00:00,55.9,0,2.3,0,0,41.8
2020-11-19T06:29:30+00:00,63.7,0,1.9,0,0,34.4
2020-11-19T06:29:45+00:00,75.3,0,1.48,0,0,23.22
2020-11-19T06:30:00+00:00,78.1,0,1.4,0,0,20.5
2020-11-19T06:30:15+00:00,76.833333333,0,1.2,0,0,21.9
2020-11-19T06:30:30+00:00,76.2,0,1.1,0,0,22.6
2020-11-19T06:30:45+00:00,68.72,0,0.88,0,0,30.373333333
2020-11-19T06:31:00+00:00,66,0,0.8,0,0,33.2
2020-11-19T06:31:15+00:00,25.52,0,0.48,0,0,74
2020-11-19T06:31:30+00:00,65.78,0,0.98666666667,0,0,33.306666667
2020-11-19T06:31:45+00:00,60.266666667,0,0.83333333333,0,0,39
2020-11-19T06:32:00+00:00,51.6,0,0.7,0,0,47.8
2020-11-19T06:32:15+00:00,89.2,0,1.18,0,0,9.64
2020-11-19T06:32:30+00:00,96.28,0,1.14,0,0,2.58
2020-11-19T06:32:45+00:00,97.166666667,0,1.3933333333,0,0,1.3666666667
2020-11-19T06:33:00+00:00,97.7,0,1.5,0,0,0.7
2020-11-19T06:33:15+00:00,97.7,0,1.5,0,0,0.7
2020-11-19T06:33:30+00:00,98.213333333,0,1.5,0,0,0.26
2020-11-19T06:33:45+00:00,91.12,0,1.1,0,0,7.86
2020-11-19T06:34:00+00:00,89.3,0,1,0,0,9.8
2020-11-19T06:34:15+00:00,18.1,0,0.36,0,0,81.56
