Timestamp,In ,Out
2020-11-19T06:28:15+00:00,4436652.5947,4322894.7947
2020-11-19T06:28:30+00:00,6049811,5894196
2020-11-19T06:28:45+00:00,1615181.4233,1574689.6733
2020-11-19T06:29:00+00:00,2588.85,3960.1
2020-11-19T06:29:15+00:00,2588.85,3960.1
2020-11-19T06:29:30+00:00,1950349.2833,14635.906667
2020-11-19T06:29:45+00:00,2924229.5,19973.81
2020-11-19T06:30:00+00:00,2924229.5,19973.81
2020-11-19T06:30:15+00:00,2652231.1667,28229.17
2020-11-19T06:30:30+00:00,2516232,32356.85
2020-11-19T06:30:45+00:00,1668096.8953,16612.300667
2020-11-19T06:31:00+00:00,1359684.13,10887.01
2020-11-19T06:31:15+00:00,1359684.13,10887.01
2020-11-19T06:31:30+00:00,1392625.6467,10250.300667
2020-11-19T06:31:45+00:00,1404604.38,10018.77
2020-11-19T06:32:00+00:00,1404604.38,10018.77
2020-11-19T06:32:15+00:00,2455662.476,42813.13
2020-11-19T06:32:30+00:00,2718427,51011.72
2020-11-19T06:32:45+00:00,2686237.8833,25442.506
2020-11-19T06:33:00+00:00,2674532.75,16144.61
2020-11-19T06:33:15+00:00,2674532.75,16144.61
2020-11-19T06:33:30+00:00,1890960.0333,13767.642
2020-11-19T06:33:45+00:00,1606024.5,12903.29
2020-11-19T06:34:00+00:00,1606024.5,12903.29
2020-11-19T06:34:15+00:00,1296492.004,60444.858
