7.495596527633821893e+00,-7.945770351889871463e+00,8.343195588442736010e+00,-4.811455802754891486e+00
-1.908504669325504111e+00,3.843750897159559088e-01,9.858012362985054011e+00,-8.995884388529107767e+00
-1.186463485819386321e+00,6.874318117406243545e+00,-5.528570807916112884e+00,1.812205676334832205e+00
