5.247995445532870562e+00,2.620981468587388896e+00,8.855343024991474410e-01,2.114587857594108833e+00
1.086788274056457393e+00,6.230491565458418535e+00,-4.543204820397115817e+00,-9.737772553686193433e+00
-9.479734722269739677e+00,2.289074058053867766e+00,7.296418269652805932e+00,6.948590565426696841e+00
