7.558521715700362797e+00,-9.088120561572207379e+00,8.641135079312570966e+00,-5.292812360775532632e+00
-2.814404666070697392e+00,1.077413072969207075e+00,1.152487754310663703e+01,-8.236650251122973998e+00
-2.221604336406201030e-01,6.097076953664134713e+00,-4.946027338266709705e+00,1.796159668567644419e+00
