Timestamp,In ,Out
2020-11-20T10:13:15+00:00,2431182.562,3456059.934
2020-11-20T10:13:30+00:00,6061334.5,8444061
2020-11-20T10:13:45+00:00,6061334.5,8444061
2020-11-20T10:14:00+00:00,4170917.5,5672055.28
2020-11-20T10:14:15+00:00,390083.5,128043.84
2020-11-20T10:14:30+00:00,390083.5,128043.84
2020-11-20T10:14:45+00:00,1752473.5,97084.8
2020-11-20T10:15:00+00:00,4477253.5,35166.72
2020-11-20T10:15:15+00:00,3683839.8333,30100.446667
2020-11-20T10:15:30+00:00,2097012.5,19967.9
2020-11-20T10:15:45+00:00,2097012.5,19967.9
2020-11-20T10:16:00+00:00,1258410.728,13762.02
2020-11-20T10:16:15+00:00,508.07,4453.2
