Timestamp,User\g,Nice\g,System\g,Wait\g,Steal\g,Idle\g
2020-11-20T10:13:15+00:00,4.1,0,2,0.16,0.04,93.74
2020-11-20T10:13:30+00:00,9.8,0,4.7,0.4,0.1,85.1
2020-11-20T10:13:45+00:00,15.92,0,3.42,2,0.06,78.62
2020-11-20T10:14:00+00:00,27.7,0,1.6333333333,3.0333333333,0,67.566666667
2020-11-20T10:14:15+00:00,41.433333333,0,1.7,0.2,0,56.633333333
2020-11-20T10:14:30+00:00,58.5,0,1.3,0,0,40.1
2020-11-20T10:14:45+00:00,58.5,0,1.3,0,0,40.1
2020-11-20T10:15:00+00:00,58.5,0,1.3,0,0,40.1
2020-11-20T10:15:15+00:00,39.7,0,0.93333333333,0,0,59.3
2020-11-20T10:15:30+00:00,2.1,0,0.2,0,0,97.7
2020-11-20T10:15:45+00:00,1.38,0,0.2,0,0,98.42
2020-11-20T10:16:00+00:00,0.3,0,0.2,0,0,99.5
2020-11-20T10:16:15+00:00,0.3,0,0.2,0,0,99.5
