Timestamp,Use\g,Share\g,Cache\g,Buffer\g,Free\g,Swap\g,Total\g
2020-11-20T10:13:15+00:00,2097111859.2,0,4000628736,74534912,2192637132.8,0,8364912640
2020-11-20T10:13:30+00:00,2154774528,0,4145160192,74534912,1990443008,0,8364912640
2020-11-20T10:13:45+00:00,2154774528,0,4145160192,74534912,1990443008,0,8364912640
2020-11-20T10:14:00+00:00,2273465685.3,0,4150448128,74534912,1866463914.7,0,8364912640
2020-11-20T10:14:15+00:00,2510848000,0,4161024000,74534912,1618505728,0,8364912640
2020-11-20T10:14:30+00:00,2510848000,0,4161024000,74534912,1618505728,0,8364912640
2020-11-20T10:14:45+00:00,2588434432,0,4161609728,74534912,1540333568,0,8364912640
2020-11-20T10:15:00+00:00,2743607296,0,4162781184,74534912,1383989248,0,8364912640
2020-11-20T10:15:15+00:00,2751894869.3,0,4162808490.7,74534912,1375674368,0,8364912640
2020-11-20T10:15:30+00:00,2768470016,0,4162863104,74534912,1359044608,0,8364912640
2020-11-20T10:15:45+00:00,2768470016,0,4162863104,74534912,1359044608,0,8364912640
2020-11-20T10:16:00+00:00,2765401292.8,0,4162863104,74534912,1362113331.2,0,8364912640
2020-11-20T10:16:15+00:00,2760798208,0,4162863104,74534912,1366716416,0,8364912640
