Timestamp,User\g,Nice\g,System\g,Wait\g,Steal\g,Idle\g
2020-11-20T10:13:15+00:00,2.68,0,0.52,0,0.04,96.74
2020-11-20T10:13:30+00:00,12.133333333,0,2,0,0.1,85.866666667
2020-11-20T10:13:45+00:00,30.08,0,3.04,1,0.06,65.88
2020-11-20T10:14:00+00:00,27.9,0,1.5,2.4,0,68.233333333
2020-11-20T10:14:15+00:00,38.3,0,1.3,2.2,0,58.3
2020-11-20T10:14:30+00:00,44.62,0,1.3533333333,1.6133333333,0,52.486666667
2020-11-20T10:14:45+00:00,61.233333333,0,1.4333333333,0,0,37.333333333
2020-11-20T10:15:00+00:00,59.7,0,1.3,0,0,39
2020-11-20T10:15:15+00:00,51.7,0,1.1333333333,0,0,47.133333333
2020-11-20T10:15:30+00:00,23.9,0,0.6,0,0,75.433333333
2020-11-20T10:15:45+00:00,0.3,0,0.2,0,0,99.5
2020-11-20T10:16:00+00:00,0.3,0,0.2,0,0,99.5
2020-11-20T10:16:15+00:00,0.3,0,0.2,0,0,99.5
