Timestamp,1-min,CPUs ,Procs
2020-11-20T10:13:15+00:00,1.6,2,0
2020-11-20T10:13:30+00:00,1.6,2,0
2020-11-20T10:13:45+00:00,1.272,2,0
2020-11-20T10:14:00+00:00,0.78,2,0
2020-11-20T10:14:15+00:00,0.78,2,0
2020-11-20T10:14:30+00:00,0.78,2,0
2020-11-20T10:14:45+00:00,0.78,2,0.66666666667
2020-11-20T10:15:00+00:00,0.78,2,2
2020-11-20T10:15:15+00:00,0.83666666667,2,2
2020-11-20T10:15:30+00:00,0.95,2,2
2020-11-20T10:15:45+00:00,0.95,2,2
2020-11-20T10:16:00+00:00,0.95,2,2
2020-11-20T10:16:15+00:00,0.95,2,1.6
