Timestamp,Use\g,Share\g,Cache\g,Buffer\g,Free\g,Swap\g,Total\g
2020-11-20T10:13:15+00:00,2074882048,0,3659681792,74522624,2555826176,0,8364912640
2020-11-20T10:13:30+00:00,2189744810.7,0,3784643925.3,74522624,2316001280,0,8364912640
2020-11-20T10:13:45+00:00,2419470336,0,4034568192,74522624,1836351488,0,8364912640
2020-11-20T10:14:00+00:00,2504884224,0,4040482816,74522624,1745022976,0,8364912640
2020-11-20T10:14:15+00:00,2675712000,0,4052312064,74522624,1562365952,0,8364912640
2020-11-20T10:14:30+00:00,2675712000,0,4052312064,74522624,1562365952,0,8364912640
2020-11-20T10:14:45+00:00,2714397354.7,0,4052921002.7,74522624,1523071658.7,0,8364912640
2020-11-20T10:15:00+00:00,2791768064,0,4054138880,74522624,1444483072,0,8364912640
2020-11-20T10:15:15+00:00,2791768064,0,4054138880,74522624,1444483072,0,8364912640
2020-11-20T10:15:30+00:00,2802566485.3,0,4054443349.3,74522624,1433380181.3,0,8364912640
2020-11-20T10:15:45+00:00,2824163328,0,4055052288,74522624,1411174400,0,8364912640
2020-11-20T10:16:00+00:00,2824163328,0,4055052288,74522624,1411174400,0,8364912640
2020-11-20T10:16:15+00:00,2812959948.8,0,4055052288,74522624,1422377779.2,0,8364912640
