Timestamp,Use\g,Share\g,Cache\g,Buffer\g,Free\g,Swap\g,Total\g
2020-11-19T05:56:15+00:00,1879265280,0,2144366592,74485760,4266795008,0,8364912640
2020-11-19T05:56:30+00:00,1879265280,0,2144366592,74485760,4266795008,0,8364912640
2020-11-19T05:56:45+00:00,1909861853.9,0,2148386133.3,74485760,4232178892.8,0,8364912640
2020-11-19T05:57:00+00:00,2108739584,0,2174513152,74485760,4007174144,0,8364912640
2020-11-19T05:57:15+00:00,2108739584,0,2174513152,74485760,4007174144,0,8364912640
2020-11-19T05:57:30+00:00,2129553817.6,0,2174737066.7,74485760,3986135995.7,0,8364912640
2020-11-19T05:57:45+00:00,2264846336,0,2176192512,74485760,3849388032,0,8364912640
2020-11-19T05:58:00+00:00,2272088337.1,0,2176197700.3,74485760,3842140842.7,0,8364912640
2020-11-19T05:58:15+00:00,2373476352,0,2176270336,74485760,3740680192,0,8364912640
2020-11-19T05:58:30+00:00,2373476352,0,2176270336,74485760,3740680192,0,8364912640
2020-11-19T05:58:45+00:00,2373476352,0,2176270336,74485760,3740680192,0,8364912640
2020-11-19T05:59:00+00:00,2446569472,0,2176278528,74485760,3667578880,0,8364912640
2020-11-19T05:59:15+00:00,2468360192,0,2176282897.1,74485760,3645783790.9,0,8364912640
