Timestamp,Use\g,Share\g,Cache\g,Buffer\g,Free\g,Swap\g,Total\g
2020-11-20T05:38:15+00:00,5734285312,0,1180524544,75022336,1375080448,0,8364912640
2020-11-20T05:38:30+00:00,5734285312,0,1180524544,75022336,1375080448,0,8364912640
2020-11-20T05:38:45+00:00,6444076236.8,0,1190853017.6,75022336,654961049.6,0,8364912640
2020-11-20T05:39:00+00:00,6621523968,0,1193435136,75022336,474931200,0,8364912640
2020-11-20T05:39:15+00:00,6621523968,0,1193435136,75022336,474931200,0,8364912640
2020-11-20T05:39:30+00:00,6836489147.7,0,1153695744,75016328.533,299711419.73,0,8364912640
2020-11-20T05:39:45+00:00,6914658304,0,1139245056,75014144,235995136,0,8364912640
2020-11-20T05:40:00+00:00,7047945420.8,0,1096423833.6,75014144,145529241.6,0,8364912640
2020-11-20T05:40:15+00:00,7081267200,0,1085718528,75014144,122912768,0,8364912640
2020-11-20T05:40:30+00:00,7081267200,0,1085718528,75014144,122912768,0,8364912640
2020-11-20T05:40:45+00:00,7099079338.7,0,1064124416,75014144,126694741.33,0,8364912640
2020-11-20T05:41:00+00:00,7107985408,0,1053327360,75014144,128585728,0,8364912640
2020-11-20T05:41:15+00:00,7107985408,0,1053327360,75014144,128585728,0,8364912640
2020-11-20T05:41:30+00:00,7121901704.5,0,1044715656.5,75014144,123281134.93,0,8364912640
2020-11-20T05:41:45+00:00,7126962176,0,1041584128,75014144,121352192,0,8364912640
2020-11-20T05:42:00+00:00,7190486220.8,0,980032716.8,75014144,119379558.4,0,8364912640
2020-11-20T05:42:15+00:00,7206367232,0,964644864,75014144,118886400,0,8364912640
2020-11-20T05:42:30+00:00,7206367232,0,964644864,75014144,118886400,0,8364912640
2020-11-20T05:42:45+00:00,7260662715.7,0,910370406.4,75014144,118865373.87,0,8364912640
2020-11-20T05:43:00+00:00,7280406528,0,890634240,75014144,118857728,0,8364912640
2020-11-20T05:43:15+00:00,7280406528,0,890634240,75014144,118857728,0,8364912640
2020-11-20T05:43:30+00:00,7347128729.6,0,793552486.4,75014144,149217280,0,8364912640
2020-11-20T05:43:45+00:00,7363809280,0,769282048,75014144,156807168,0,8364912640
2020-11-20T05:44:00+00:00,7397668454.4,0,690248908.8,75014144,201981132.8,0,8364912640
2020-11-20T05:44:15+00:00,7406133248,0,670490624,75014144,213274624,0,8364912640
2020-11-20T05:44:30+00:00,7406133248,0,670490624,75014144,213274624,0,8364912640
2020-11-20T05:44:45+00:00,7410233344,0,640026760.53,75014144,239638391.47,0,8364912640
2020-11-20T05:45:00+00:00,7411724288,0,628948992,75014144,249225216,0,8364912640
2020-11-20T05:45:15+00:00,7411724288,0,628948992,75014144,249225216,0,8364912640
2020-11-20T05:45:30+00:00,7424306926.9,0,615678498.13,75014144,249913070.93,0,8364912640
2020-11-20T05:45:45+00:00,7428882432,0,610852864,75014144,250163200,0,8364912640
2020-11-20T05:46:00+00:00,7421787613.9,0,597206903.47,75023155.2,270894967.47,0,8364912640
2020-11-20T05:46:15+00:00,7419207680,0,592244736,75026432,278433792,0,8364912640
2020-11-20T05:46:30+00:00,7419207680,0,592244736,75026432,278433792,0,8364912640
2020-11-20T05:46:45+00:00,7502209843.2,0,524132078.93,76155835.733,262414882.13,0,8364912640
2020-11-20T05:47:00+00:00,7532392448,0,499363840,76566528,256589824,0,8364912640
2020-11-20T05:47:15+00:00,7532392448,0,499363840,76566528,256589824,0,8364912640
