Timestamp,User\g,Nice\g,System\g,Wait\g,Steal\g,Idle\g
2020-11-20T05:38:15+00:00,53,0,6.7,8.2,0,32
2020-11-20T05:38:30+00:00,74.926666667,0,6.48,6.9533333333,0,11.613333333
2020-11-20T05:38:45+00:00,89.78,0,5.04,1.62,0,3.64
2020-11-20T05:39:00+00:00,89.006666667,0,9.8333333333,0.10666666667,0,1.0066666667
2020-11-20T05:39:15+00:00,88.1,0,11.7,0,0,0.1
2020-11-20T05:39:30+00:00,86.56,0,13.386666667,0,0,0.026666666667
2020-11-20T05:39:45+00:00,82.96,0,16.96,0,0,0.08
2020-11-20T05:40:00+00:00,82.2,0,17.7,0,0,0.1
2020-11-20T05:40:15+00:00,82.2,0,17.7,0,0,0.1
2020-11-20T05:40:30+00:00,82.2,0,17.7,0,0,0.1
2020-11-20T05:40:45+00:00,84.066666667,0,15.833333333,0,0,0.1
2020-11-20T05:41:00+00:00,84.333333333,0,15.566666667,0,0,0.1
2020-11-20T05:41:15+00:00,84,0,15.9,0,0,0.1
2020-11-20T05:41:30+00:00,81.873333333,0,17.953333333,0,0,0.17333333333
2020-11-20T05:41:45+00:00,83.813333333,0,16.133333333,0,0,0.053333333333
2020-11-20T05:42:00+00:00,82.88,0,16.8,0,0,0.24
2020-11-20T05:42:15+00:00,82.4,0,17.2,0,0,0.3
2020-11-20T05:42:30+00:00,82.4,0,17.2,0,0,0.3
2020-11-20T05:42:45+00:00,84.233333333,0,15.513333333,0,0,0.22666666667
2020-11-20T05:43:00+00:00,83.873333333,0,16.073333333,0,0,0.12666666667
2020-11-20T05:43:15+00:00,83.5,0,16.5,0,0,0.1
2020-11-20T05:43:30+00:00,82.06,0,17.78,0,0,0.18
2020-11-20T05:43:45+00:00,82.873333333,0,17,0,0,0.12666666667
2020-11-20T05:44:00+00:00,86.5,0,9.96,0,0,3.54
2020-11-20T05:44:15+00:00,87.3,0,8.3,0,0,4.4
2020-11-20T05:44:30+00:00,91.626666667,0,4.8533333333,0,0,3.52
2020-11-20T05:44:45+00:00,91,0,3.16,0,0,5.84
2020-11-20T05:45:00+00:00,91.593333333,0,6.1533333333,0,0,2.2533333333
2020-11-20T05:45:15+00:00,92.1,0,7.3,0,0,0.6
2020-11-20T05:45:30+00:00,89.826666667,0,7.0066666667,0,0,3.1666666667
2020-11-20T05:45:45+00:00,89.806666667,0,7.0466666667,0,0,3.1466666667
2020-11-20T05:46:00+00:00,91.566666667,0,5.1933333333,0,0,3.24
2020-11-20T05:46:15+00:00,92.1,0,4.5,0,0,3.4
2020-11-20T05:46:30+00:00,89.9,0,5.3066666667,0,0.073333333333,4.72
2020-11-20T05:46:45+00:00,90.64,0,4.28,0,0.026666666667,5.0533333333
2020-11-20T05:47:00+00:00,80.346666667,0,6.44,0,0.14666666667,13.14
2020-11-20T05:47:15+00:00,76.4,0,7.4,0,0.2,16.1
